# suite	seconds — the shell-unit shard bin-pack ledger (HIMMEL-2894).
#
# source: GitHub Actions run 34408076490 (yotamleo/Himmel), PR #598, head d026803c,
#   shell-unit-shard (ubuntu-latest, 1..6), SUITE_TIER_MODE=fast, SUITE_CHANGED_SINCE=<pr base>.
#   466 suites, 2685s serial total.
#
# Read by scripts/ci/run-shell-tests.sh to assign --shard <i>/<n> by a greedy
# longest-first bin-pack instead of round-robin ($SUITE_DURATIONS overrides this
# path). Keys are the suite path exactly as that runner PRINTS it, which is also
# exactly what the regeneration command below harvests out of a job log — so the
# spelling written here and the spelling matched against cannot drift apart.
#
# STALENESS: this is a snapshot, bumped on demand, not a CI-maintained file. It
# tunes balance only; it can never change which suites run. A suite absent from
# it is assigned the median of the rows present and runs like any other — never
# dropped. A row naming a suite that no longer exists is ignored. If the file is
# missing, unreadable, empty or malformed the runner says so once on stderr and
# falls back to round-robin. So a stale ledger costs wall clock, nothing else;
# refresh it when the corpus has moved enough that the shard times skew.
#
# REFRESH — replay one shell-unit-shard matrix run's logs (all shards at once):
#   gh run view <run-id> --log \
#     | sed -nE 's/.*\[(PASS|FAIL)\] ([^ ]+) \(([0-9]+)s\).*/\2\t\3/p' \
#     | sort -u
# then replace the rows below and update the source line above.
scripts/graphify/test-refresh-graph-map-lock.sh	64
scripts/graphify/test-refresh-graph-map.sh	17
scripts/graphify/test-seed-claude-config.sh	5
scripts/guardrails/test-graphify-fence.sh	15
scripts/guardrails/test-guard-gh.sh	1
scripts/guardrails/test-leak-classes.sh	2
scripts/guardrails/test-lesson-write-fence.sh	9
scripts/guardrails/test-lib.sh	2
scripts/guardrails/test-lint-fail-open.sh	1
scripts/guardrails/test-phi-egress-lib.sh	0
scripts/guardrails/test-preflight-sim.sh	0
scripts/handover/console-kit/test-headed-arm-leg.sh	2
scripts/handover/console-kit/test-inbox-send.sh	1
scripts/handover/console-kit/test-tick.sh	0
scripts/handover/test-append-cr-bugs.sh	1
scripts/handover/test-append-cr-findings.sh	0
scripts/handover/test-arm-resume-base.sh	2
scripts/handover/test-arm-resume-context.sh	2
scripts/handover/test-arm-resume-long-gap.sh	2
scripts/handover/test-arm-resume-proxy.sh	3
scripts/handover/test-arm-resume-tier.sh	1
scripts/handover/test-artifact-sync.sh	0
scripts/handover/test-auto-commit.sh	3
scripts/handover/test-breadcrumb.sh	1
scripts/handover/test-bug.sh	0
scripts/handover/test-bugs-dashboard.sh	0
scripts/handover/test-cap-reset-time.sh	3
scripts/handover/test-flush.sh	1
scripts/handover/test-generate-morning-briefing.sh	1
scripts/handover/test-headed-arm.sh	52
scripts/handover/test-leg-resume-brief.sh	2
scripts/handover/test-leg-timeline.sh	3
scripts/handover/test-lessons-sweep.sh	0
scripts/handover/test-merge-on-green.sh	19
scripts/handover/test-pr-merge.sh	4
scripts/handover/test-pr-open.sh	1
scripts/handover/test-queue-lock.sh	13
scripts/handover/test-resolve-active-item.sh	1
scripts/handover/test-resume-context.sh	0
scripts/handover/test-resume-slot.sh	4
scripts/handover/test-resume.sh	0
scripts/handover/test-set-handover-dir.sh	0
scripts/handover/test-template-operator-gated-clause.sh	0
scripts/handover/test-worker-lifecycle.sh	4
scripts/hermes/test-agents-reach.sh	0
scripts/hermes/test-dispatch-trusted.sh	0
scripts/hermes/test-hook-inventory.sh	0
scripts/hermes/test-install-himmel-profile.sh	1
scripts/hermes/test-parity-guard.sh	13
scripts/hermes/test-soul-markers.sh	0
scripts/hermes/test-tier-coupling.sh	0
scripts/himmelctl/test/test-bridge-persistence.sh	1
scripts/himmelctl/test/test-himmelctl-path-shim.sh	2
scripts/himmelctl/test/test-resolve-powershell.sh	0
scripts/himmelctl/test/test-suite-hermeticity.sh	1
scripts/himmelctl/test/test-trust-clean-checkout.sh	1
scripts/himmelctl/test/test-uninstall-confirm.sh	3
scripts/himmelctl/test/test-update-autostash.sh	1
scripts/himmelctl/test/test-version.sh	0
scripts/himmelctl/test/test-wizard-adopter-profile.sh	6
scripts/himmelctl/test/test-wizard-bootstrap.sh	0
scripts/himmelctl/test/test-wizard-cadence-per-unit.sh	1
scripts/himmelctl/test/test-wizard-cadence-registry.sh	1
scripts/himmelctl/test/test-wizard-config.sh	3
scripts/himmelctl/test/test-wizard-contributor-profile.sh	1
scripts/himmelctl/test/test-wizard-deps-lint.sh	0
scripts/himmelctl/test/test-wizard-deps.sh	3
scripts/himmelctl/test/test-wizard-derive.sh	3
scripts/himmelctl/test/test-wizard-ensure-disable.sh	3
scripts/himmelctl/test/test-wizard-ensure.sh	3
scripts/himmelctl/test/test-wizard-gaps.sh	1
scripts/himmelctl/test/test-wizard-guardrail-consent.sh	2
scripts/himmelctl/test/test-wizard-install-engine.sh	6
scripts/himmelctl/test/test-wizard-luna-config.sh	0
scripts/himmelctl/test/test-wizard-luna-sections.sh	8
scripts/himmelctl/test/test-wizard-manifest-v2.sh	2
scripts/himmelctl/test/test-wizard-noinstall-guard.sh	0
scripts/himmelctl/test/test-wizard-option-validation.sh	1
scripts/himmelctl/test/test-wizard-preflight.sh	1
scripts/himmelctl/test/test-wizard-probes.sh	27
scripts/himmelctl/test/test-wizard-profile-lint.sh	1
scripts/himmelctl/test/test-wizard-questions.sh	2
scripts/himmelctl/test/test-wizard-reconcile.sh	0
scripts/himmelctl/test/test-wizard-recorded-profile.sh	1
scripts/himmelctl/test/test-wizard-save-profile.sh	47
scripts/himmelctl/test/test-wizard-scope-switch.sh	1
scripts/himmelctl/test/test-wizard-state.sh	1
scripts/himmelctl/test/test-wizard-status-cmd.sh	1
scripts/himmelctl/test/test-wizard-status-golden.sh	1
scripts/himmelctl/test/test-wizard-status-multitarget.sh	0
scripts/himmelctl/test/test-wizard-status-upgrade.sh	0
scripts/himmelctl/test/test-wizard-statusreport.sh	1
scripts/himmelctl/test/test-wizard-uninstall-converge.sh	1
scripts/himmelctl/test/test-wizard-uninstall.sh	1
scripts/himmelctl/test/test-wizard-update.sh	0
scripts/hooks/test-auto-approve-safe-bash.sh	3
scripts/hooks/test-auto-arm-on-cap.sh	6
scripts/hooks/test-auto-arm-on-subagent-cap.sh	1
scripts/hooks/test-block-backend-tier.sh	3
scripts/hooks/test-block-cheap-lane-pr-without-verdict.sh	0
scripts/hooks/test-block-chokepoint-env-prefix.sh	5
scripts/hooks/test-block-destructive-commands.sh	3
scripts/hooks/test-block-docker-privesc.sh	2
scripts/hooks/test-block-edit-live-settings.sh	1
scripts/hooks/test-block-edit-on-main.sh	4
scripts/hooks/test-block-git-stash.sh	1
scripts/hooks/test-block-glm-external-writes.sh	18
scripts/hooks/test-block-graphify-egress.sh	1
scripts/hooks/test-block-jira-compound-write.sh	10
scripts/hooks/test-block-lesson-enforcement-writes.sh	0
scripts/hooks/test-block-mcp-when-plugin-exists.sh	3
scripts/hooks/test-block-merged-pr-commit.sh	2
scripts/hooks/test-block-pr-check-args.sh	1
scripts/hooks/test-block-read-secrets.sh	3
scripts/hooks/test-block-rogue-claude-schedule.sh	0
scripts/hooks/test-block-rogue-codex-exec.sh	1
scripts/hooks/test-block-rogue-codex-wsl.sh	1
scripts/hooks/test-block-subagent-park.sh	1
scripts/hooks/test-block-tail-pipe-on-gates.sh	3
scripts/hooks/test-block-terminal-write-fence.sh	1
scripts/hooks/test-block-unresolved-cr-merge.sh	3
scripts/hooks/test-block-write-into-main-checkout.sh	330
scripts/hooks/test-cadence-approve-engines.sh	3
scripts/hooks/test-cadence-deny-background.sh	0
scripts/hooks/test-cadence-deny-powershell.sh	0
scripts/hooks/test-check-agents-md-fresh.sh	0
scripts/hooks/test-check-artifact-leakage.sh	0
scripts/hooks/test-check-commit-msg-precommit.sh	0
scripts/hooks/test-check-commit-msg.sh	1
scripts/hooks/test-check-cr-before-push-precommit.sh	0
scripts/hooks/test-check-cr-before-push.sh	3
scripts/hooks/test-check-cr-marker-on-pr-create.sh	2
scripts/hooks/test-check-debrand-coverage.sh	1
scripts/hooks/test-check-doctor-check-ids.sh	0
scripts/hooks/test-check-gh-json-fields.sh	0
scripts/hooks/test-check-graph-artifact-branch.sh	0
scripts/hooks/test-check-hook-file-parse.sh	5
scripts/hooks/test-check-hook-lib-suites.sh	1
scripts/hooks/test-check-hookspath.sh	0
scripts/hooks/test-check-lanes-inventory.sh	0
scripts/hooks/test-check-lockfile-integrity.sh	1
scripts/hooks/test-check-main-ref-transaction.sh	3
scripts/hooks/test-check-mcp-plugin-refs.sh	0
scripts/hooks/test-check-new-shell-platform-guard.sh	0
scripts/hooks/test-check-no-force-push.sh	0
scripts/hooks/test-check-no-headless-claude.sh	0
scripts/hooks/test-check-no-headless-gemini.sh	0
scripts/hooks/test-check-no-ticket-id-in-user-strings.sh	0
scripts/hooks/test-check-npm-audit-signatures.sh	0
scripts/hooks/test-check-npm-audit.sh	1
scripts/hooks/test-check-npm-licenses.sh	0
scripts/hooks/test-check-oxlint-complexity.sh	1
scripts/hooks/test-check-oxlint-hardening.sh	1
scripts/hooks/test-check-platforms-tested.sh	3
scripts/hooks/test-check-pr-lane-isolation.sh	1
scripts/hooks/test-check-pr-mergeable.sh	0
scripts/hooks/test-check-push-target.sh	0
scripts/hooks/test-check-security-reviewed.sh	3
scripts/hooks/test-check-settings-portability.sh	0
scripts/hooks/test-check-template-himmel-plugins.sh	0
scripts/hooks/test-check-update-available.sh	1
scripts/hooks/test-ci-doc-invariants.sh	8
scripts/hooks/test-claude-glm-seed-check.sh	0
scripts/hooks/test-codex-adapter-e2e.sh	1
scripts/hooks/test-codex-plugin-security-hooks.sh	1
scripts/hooks/test-codex-run-hook.sh	0
scripts/hooks/test-codex-sessionstart-hooks.sh	1
scripts/hooks/test-codex-stop-hooks.sh	1
scripts/hooks/test-crlf-boundary.sh	9
scripts/hooks/test-detect-dirty-primary.sh	0
scripts/hooks/test-doc-guard.sh	1
scripts/hooks/test-end-session-wiki.sh	4
scripts/hooks/test-gen-changelog.sh	3
scripts/hooks/test-graphify-freshness-advisory.sh	1
scripts/hooks/test-guard-console-dispatch.sh	1
scripts/hooks/test-guard-implementor-dispatch.sh	101
scripts/hooks/test-guard-memory-capture.sh	1
scripts/hooks/test-guard-subagent-model.sh	0
scripts/hooks/test-hook-rewrite-integrity.sh	6
scripts/hooks/test-inbox-hook.sh	0
scripts/hooks/test-inject-doc-freshness.sh	0
scripts/hooks/test-inject-initiative.sh	2
scripts/hooks/test-inject-where-are-we.sh	6
scripts/hooks/test-inject-worktree-nudge.sh	0
scripts/hooks/test-install-cr-pre-push-legacy.sh	1
scripts/hooks/test-jira-nudge-on-end.sh	2
scripts/hooks/test-orchestrator-inline-guard.sh	3
scripts/hooks/test-plugin-hook-bash-wiring.sh	1
scripts/hooks/test-qmd-staleness-notice.sh	43
scripts/hooks/test-quota-gauge-claude-writer.sh	1
scripts/hooks/test-quota-gauge-ledger.sh	0
scripts/hooks/test-reconcile-rtk-hook.sh	1
scripts/hooks/test-record-hook-integrity.sh	3
scripts/hooks/test-record-primary-baseline.sh	1
scripts/hooks/test-refresh-statusline-caches.sh	4
scripts/hooks/test-refresh-where-are-we-on-end.sh	14
scripts/hooks/test-require-quiet-run.sh	1
scripts/hooks/test-rtk-hook-guard.sh	0
scripts/hooks/test-session-end-timeout-budget.sh	12
scripts/hooks/test-telegram-notification.sh	7
scripts/hooks/test-telegram-session-end.sh	7
scripts/hooks/test-template-version.sh	2
scripts/hooks/test-trigger-cr-on-pr-create.sh	1
scripts/hooks/test-trigger-cr-on-push.sh	1
scripts/improve/test-save-artifact.sh	0
scripts/insights/test-session-analyzer.sh	1
scripts/install/test-capture-operator-profile.sh	5
scripts/install/test-himmel-ops-plugin-enablement.sh	0
scripts/install/test-mcp-profile-providers.sh	1
scripts/install/test-observability-stack-manifest.sh	1
scripts/install/test-operator-profile-staleness.sh	0
scripts/lanes/tests/test-await-glm-worker.sh	60
scripts/lanes/tests/test-await-liveness.sh	0
scripts/lanes/tests/test-stop-worker.sh	10
scripts/lib/test-bank-attribution.sh	0
scripts/lib/test-bank-monitor.sh	1
scripts/lib/test-bank-preflight.sh	1
scripts/lib/test-branch-shipped.sh	2
scripts/lib/test-cadence-format.sh	0
scripts/lib/test-ci-green-gate.sh	1
scripts/lib/test-claude-headless-live.sh	0
scripts/lib/test-claude-headless-trap.sh	16
scripts/lib/test-claude-headless.sh	5
scripts/lib/test-commit-class.sh	0
scripts/lib/test-compute-duration.sh	0
scripts/lib/test-cr-available.sh	1
scripts/lib/test-cr-body-findings.sh	1
scripts/lib/test-cr-high-risk-diff.sh	1
scripts/lib/test-cr-merge-gate.sh	4
scripts/lib/test-cr-review-freshness.sh	42
scripts/lib/test-detach.sh	8
scripts/lib/test-detect-hook-dup.sh	0
scripts/lib/test-doc-freshness.sh	0
scripts/lib/test-doc-guard-map.sh	0
scripts/lib/test-ensure-workspace-trust.sh	2
scripts/lib/test-fix-qmd-stub.sh	0
scripts/lib/test-flow-run-ledger-path.sh	1
scripts/lib/test-forge.sh	1
scripts/lib/test-git-show-safe.sh	1
scripts/lib/test-git-test-env.sh	0
scripts/lib/test-graphify-bin.sh	8
scripts/lib/test-handover-path.sh	0
scripts/lib/test-hermetic-path.sh	0
scripts/lib/test-initiative-legs.sh	0
scripts/lib/test-load-dotenv.sh	0
scripts/lib/test-mcp-gate.sh	0
scripts/lib/test-native-auth-pin-pwsh.sh	27
scripts/lib/test-native-auth-pin.sh	1
scripts/lib/test-observability-registry.sh	0
scripts/lib/test-orphan-branches.sh	6
scripts/lib/test-platform-guard.sh	0
scripts/lib/test-proc-tree.sh	0
scripts/lib/test-py-armor.sh	3
scripts/lib/test-qmd-bin.sh	1
scripts/lib/test-red-control-lint.sh	3
scripts/lib/test-red-control.sh	0
scripts/lib/test-register-auto-arm-hook.sh	0
scripts/lib/test-render-lease.sh	4
scripts/lib/test-resolve-hermes-py.sh	0
scripts/lib/test-resolve-node.sh	0
scripts/lib/test-resolve-powershell.sh	0
scripts/lib/test-resolve-user-home.sh	1
scripts/lib/test-run-bun.sh	0
scripts/lib/test-run-node.sh	1
scripts/lib/test-run-pwsh.sh	0
scripts/lib/test-runtime-preflight.sh	0
scripts/lib/test-scheduler-backend.sh	0
scripts/lib/test-session-name.sh	0
scripts/lib/test-session-note.sh	0
scripts/lib/test-setup-wire.sh	0
scripts/lib/test-shared-branch-lock.sh	1
scripts/lib/test-telemetry.sh	0
scripts/lib/test-unwire-pretooluse-hooks.sh	0
scripts/lib/test-unwire-singlekey.sh	0
scripts/lib/test-vault-resolve.sh	1
scripts/lib/test-vbox-path.sh	0
scripts/lib/test-watch-loop.sh	9
scripts/lib/test-wire-handover-dir.sh	0
scripts/lib/test-wire-himmel-repo.sh	0
scripts/lib/test-wire-luna-vault.sh	1
scripts/lib/test-wire-pretooluse-hooks.sh	0
scripts/lib/test-wire-statusline.sh	1
scripts/lib/test-worktree-inuse.sh	3
scripts/lint/test-shell-lint.sh	3
scripts/luna/test-backfill-sessions.sh	3
scripts/luna/test-crystallize-note.sh	2
scripts/luna/test-fetch-health.sh	0
scripts/luna/test-graphmap-cadence.sh	4
scripts/luna/test-prepare-ship-index.sh	0
scripts/luna/test-qmd-cadence.sh	7
scripts/luna/test-qmd-reindex.sh	0
scripts/luna/test-qmd-staleness.sh	1
scripts/luna/test-ship-index.sh	48
scripts/luna/test-sweep.sh	0
scripts/luna/test-synth-input-check.sh	6
scripts/luna/test-youtube-state-from-chrome.sh	0
scripts/machine-setup/test-bootstrap.sh	0
scripts/machine-setup/test-install-plugins-autoupdate.sh	1
scripts/machine-setup/test-install-plugins-diagnostics.sh	0
scripts/machine-setup/test-install-plugins-ondemand.sh	2
scripts/machine-setup/test-install-plugins-scope.sh	0
scripts/machine-setup/test-install-plugins-verify.sh	0
scripts/machine-setup/test-machine-setup-hermetic.sh	2
scripts/machine-setup/test-macos.sh	0
scripts/machine-setup/test-make-cloudinit-seed.sh	1
scripts/machine-setup/test-plugin-profile.sh	1
scripts/machine-setup/test-reconcile-enabled-plugins.sh	0
scripts/machine-setup/test-remove-retired-plugin.sh	1
scripts/machine-setup/test-ubuntu-settings-jq.sh	0
scripts/machine-setup/test-ubuntu-shim.sh	0
scripts/machine-setup/test-uninstall-plugins-scope.sh	2
scripts/machine-setup/test-upgrade-rtk.sh	1
scripts/measurements/test-prose-audit.sh	2
scripts/memory/test-audit-memory-capture.sh	0
scripts/observability/test-agent-runtime-census.sh	0
scripts/observability/test-ledger-prune.sh	0
scripts/observability/test-promtool-validation.sh	1
scripts/observability/test-restart-stack.sh	0
scripts/observability/test-tool-call-census.sh	10
scripts/openrouter/test-free-watch.sh	1
scripts/overnight/test-build-plan.sh	1
scripts/overnight/test-dispatch-stop-poll.sh	0
scripts/overnight/test-morning-report.sh	1
scripts/overnight/test-self-heal.sh	1
scripts/overnight/test-stop-marker.sh	1
scripts/parity/test-guard-conformance.sh	1
scripts/parity/test-launcher-context-env-parity.sh	0
scripts/parity/test-launcher-twin-parity.sh	0
scripts/parity/test-ps-twin-oem-encoding-projection.sh	12
scripts/parity/test-ps-twin-oem-encoding.sh	4
scripts/parity/test-t12-no-bloat-lib.sh	0
scripts/parity/test-ws5-invariants.sh	0
scripts/qmd/test-ensure-qmd-daemon.sh	6
scripts/setup/test-check-jira-key.sh	0
scripts/setup/test-check-user-slug.sh	0
scripts/setup/test-cli-proxy-lane.sh	1
scripts/setup/test-ensure-tools.sh	1
scripts/setup/test-fill-env.sh	0
scripts/setup/test-onboard-telegram.sh	0
scripts/setup/test-setup-preflight.sh	0
scripts/statusline/test-all-sessions-index-parity.sh	1
scripts/statusline/test-check-hud-drift.sh	3
scripts/statusline/test-hud-composer-parity.sh	10
scripts/statusline/test-hud-render-parity.sh	1
scripts/statusline/test-usage-cache-contract.sh	1
scripts/statusline/test-usage-cache-producer.sh	1
scripts/sync/test-repo-sync-cadence.sh	3
scripts/telegram/test-auto-action.sh	0
scripts/telegram/test-dispatch-lane.sh	37
scripts/telegram/test-phi-egress-guard-parity.sh	0
scripts/telegram/test-restart-bridge.sh	63
scripts/test-adopt-user-claude-md.sh	0
scripts/test-check-marketplace-source-hermetic.sh	0
scripts/test-check-plugin-drift.sh	30
scripts/test-claude-codex.sh	0
scripts/test-claude-glm.sh	7
scripts/test-claude-openrouter-pwsh.sh	12
scripts/test-claude-openrouter.sh	2
scripts/test-claude-routed.sh	5
scripts/test-clean-garden-accounting.sh	7
scripts/test-clean-prune-strays.sh	3
scripts/test-clean-stray-sweep.sh	0
scripts/test-context-fill.sh	3
scripts/test-cr-marker-sweep.sh	1
scripts/test-e2e-symmetry.sh	1
scripts/test-handover-link.sh	0
scripts/test-himmel-doctor.sh	127
scripts/test-himmel-update-axis-b.sh	1
scripts/test-himmel-update-chain.sh	1
scripts/test-luna-upgrade-all.sh	12
scripts/test-merge-public-on-green.sh	0
scripts/test-new-worktree-uniqueness.sh	1
scripts/test-omniroute-config-lint.sh	2
scripts/test-preflight-adopter.sh	1
scripts/test-retitle.sh	0
scripts/test-sessions-reindex.sh	0
scripts/test-uninstall-guard.sh	1
scripts/test-uninstall-plugins.sh	3
scripts/test-uninstall.sh	29
scripts/test-unlanded-work.sh	1
scripts/test-user-slug-resolve.sh	1
scripts/tests/test-setup-hooks-guardrail.sh	1
scripts/upstreams/test-apply-drift-bump.sh	1
scripts/upstreams/test-apply-tool-upgrade.sh	1
scripts/upstreams/test-drift-fix-cadence.sh	1
scripts/upstreams/test-resync-fork.sh	2
scripts/upstreams/test-update-marketplaces.sh	1
scripts/upstreams/test-upstream-watch-cadence.sh	0
scripts/upstreams/test-upstream-watch.sh	7
scripts/vm/test-after-report.sh	27
scripts/vm/test-dry-run-restore.sh	10
scripts/vm/test-vm-lock.sh	18
scripts/where-are-we/test-statusline-rollup.sh	0
scripts/where-are-we/test-statusline-segment.sh	4
scripts/where-are-we/test-statusline-wrapper.sh	3
